frame,x,y,z,speed,steer,acc,brake,collision,offtrack,reward
5239,523.9000000000506,-4.328600000000005,0.0,5.0,2196,1,0,0,0,0.05
5240,524.0000000000506,-4.109000000000005,0.0,10,-1335,1,0,0,0,0.1
5241,524.1000000000506,-4.242500000000005,0.0,10,689,1,0,0,0,0.1
5242,524.2000000000506,-4.173600000000005,0.0,10,-2987,1,0,0,0,0.1
5243,524.3000000000507,-4.472300000000005,0.0,10,1075,1,0,0,0,0.1
5244,524.4000000000507,-4.364800000000005,0.0,10,-1556,1,0,0,0,0.1
5245,524.5000000000507,-4.520400000000005,0.0,10,-1167,1,0,0,0,0.1
5246,524.6000000000507,-4.637100000000005,0.0,10,-1845,1,0,0,0,0.1
5247,524.7000000000507,-4.8216000000000045,0.0,10,2986,1,0,0,0,0.1
5248,524.8000000000508,-4.523000000000005,0.0,10,-2221,1,0,0,0,0.1
5249,524.9000000000508,-4.745100000000005,0.0,10,-161,1,0,0,0,0.1
5250,525.0000000000508,-4.761200000000005,0.0,10,403,1,0,0,0,0.1
5251,525.1000000000508,-4.720900000000005,0.0,10,-254,1,0,0,0,0.1
5252,525.2000000000509,-4.746300000000005,0.0,10,208,1,0,0,0,0.1
5253,525.3000000000509,-4.725500000000005,0.0,10,463,1,0,0,1,-19.9
5254,525.4000000000509,-4.679200000000005,0.0,10,-1365,1,0,0,0,0.1
5255,525.5000000000509,-4.815700000000005,0.0,10,184,1,0,0,0,0.1
5256,525.600000000051,-4.797300000000005,0.0,10,2097,1,0,0,0,0.1
5257,525.700000000051,-4.5876000000000055,0.0,10,2565,1,0,0,0,0.1
5258,525.800000000051,-4.3311000000000055,0.0,10,784,1,0,0,0,0.1
5259,525.900000000051,-4.252700000000005,0.0,10,943,1,0,0,0,0.1
5260,526.000000000051,-4.158400000000006,0.0,10,-154,1,0,0,0,0.1
5261,526.1000000000511,-4.173800000000005,0.0,10,-2699,1,0,0,0,0.1
5262,526.2000000000511,-4.443700000000005,0.0,10,2927,1,0,0,0,0.1
5263,526.3000000000511,-4.151000000000005,0.0,10,-1099,1,0,0,0,0.1
5264,526.4000000000511,-4.260900000000005,0.0,10,1044,1,0,0,0,0.1
5265,526.5000000000512,-4.156500000000005,0.0,10,-2126,1,0,0,0,0.1
5266,526.6000000000512,-4.369100000000005,0.0,10,-2356,1,0,0,0,0.1
5267,526.7000000000512,-4.604700000000005,0.0,10,-914,1,0,0,0,0.1
5268,526.8000000000512,-4.696100000000005,0.0,10,-743,1,0,0,0,0.1
5269,526.9000000000513,-4.770400000000005,0.0,10,-1889,1,0,0,0,0.1
5270,527.0000000000513,-4.959300000000005,0.0,10,-553,1,0,0,0,0.1
5271,527.1000000000513,-5.014600000000005,0.0,10,-1407,1,0,0,0,0.1
5272,527.2000000000513,-5.155300000000005,0.0,10,-2797,1,0,0,0,0.1
5273,527.3000000000513,-5.435000000000005,0.0,10,-330,1,0,0,0,0.1
5274,527.4000000000514,-5.468000000000005,0.0,10,-850,1,0,0,0,0.1
5275,527.5000000000514,-5.553000000000005,0.0,10,1748,1,0,0,0,0.1
5276,527.6000000000514,-5.378200000000005,0.0,10,-1147,1,0,0,0,0.1
5277,527.7000000000514,-5.492900000000005,0.0,10,-1239,1,1,0,0,0.1
5278,527.8000000000515,-5.616800000000005,0.0,10,1816,1,1,0,0,0.1
5279,527.9000000000515,-5.4352000000000045,0.0,10,-110,1,0,0,0,0.1
5280,528.0000000000515,-5.446200000000005,0.0,10,948,1,0,0,0,0.1
5281,528.1000000000515,-5.351400000000004,0.0,10,-2523,1,0,0,0,0.1
5282,528.2000000000515,-5.603700000000004,0.0,10,-835,1,0,0,0,0.1
5283,528.3000000000516,-5.687200000000004,0.0,10,-2796,1,0,0,0,0.1
5284,528.4000000000516,-5.9668000000000045,0.0,10,-700,1,0,0,0,0.1
5285,528.5000000000516,-6.036800000000005,0.0,10,295,1,0,0,0,0.1
5286,528.6000000000516,-6.007300000000005,0.0,10,-2155,1,0,0,0,0.1
5287,528.7000000000517,-6.222800000000005,0.0,10,-913,1,0,0,0,0.1
5288,528.8000000000517,-6.314100000000005,0.0,10,-1708,1,0,0,0,0.1
5289,528.9000000000517,-6.484900000000005,0.0,10,-993,1,0,0,0,0.1
5290,529.0000000000517,-6.584200000000005,0.0,10,-1649,1,0,0,0,0.1
5291,529.1000000000518,-6.749100000000006,0.0,10,-2487,1,0,0,0,0.1
5292,529.2000000000518,-6.997800000000006,0.0,10,2194,1,0,0,0,0.1
5293,529.3000000000518,-6.778400000000006,0.0,10,-1769,1,0,0,0,0.1
5294,529.4000000000518,-6.955300000000006,0.0,10,2890,1,0,0,0,0.1
5295,529.5000000000518,-6.666300000000006,0.0,10,-166,1,0,0,0,0.1
5296,529.6000000000519,-6.682900000000006,0.0,10,548,1,0,0,0,0.1
5297,529.7000000000519,-6.628100000000006,0.0,10,2100,1,0,0,0,0.1
5298,529.8000000000519,-6.418100000000006,0.0,10,-2258,1,0,0,0,0.1
5299,529.9000000000519,-6.643900000000006,0.0,10,2071,1,0,0,0,0.1
5300,530.000000000052,-6.436800000000006,0.0,10,2329,1,0,0,0,0.1
5301,530.100000000052,-6.203900000000006,0.0,10,-316,1,0,0,0,0.1
5302,530.200000000052,-6.235500000000006,0.0,10,-2539,1,0,0,0,0.1
5303,530.300000000052,-6.489400000000006,0.0,10,-2,1,0,1,0,-9.9
5304,530.400000000052,-6.4896000000000065,0.0,5.0,-684,1,0,0,0,0.05
5305,530.5000000000521,-6.558000000000006,0.0,10,-2928,1,0,0,0,0.1
5306,530.6000000000521,-6.850800000000006,0.0,10,2507,1,0,0,0,0.1
5307,530.7000000000521,-6.600100000000006,0.0,10,-1337,1,0,0,0,0.1
5308,530.8000000000521,-6.733800000000006,0.0,10,-192,1,0,0,0,0.1
5309,530.9000000000522,-6.753000000000005,0.0,10,386,1,0,0,0,0.1
5310,531.0000000000522,-6.714400000000006,0.0,10,515,1,0,0,0,0.1
5311,531.1000000000522,-6.662900000000006,0.0,10,1763,1,0,0,0,0.1
5312,531.2000000000522,-6.4866000000000055,0.0,10,858,1,1,0,0,0.1
5313,531.3000000000523,-6.400800000000006,0.0,10,668,1,0,0,0,0.1
5314,531.4000000000523,-6.334000000000006,0.0,10,1861,1,0,0,0,0.1
5315,531.5000000000523,-6.147900000000006,0.0,10,-499,1,0,0,0,0.1
5316,531.6000000000523,-6.197800000000006,0.0,10,673,1,0,0,0,0.1
5317,531.7000000000523,-6.130500000000006,0.0,10,-1995,1,0,0,0,0.1
5318,531.8000000000524,-6.330000000000005,0.0,10,-2816,1,0,0,0,0.1
5319,531.9000000000524,-6.6116000000000055,0.0,10,-1724,1,0,0,0,0.1
5320,532.0000000000524,-6.784000000000005,0.0,10,570,1,0,0,0,0.1
5321,532.1000000000524,-6.727000000000005,0.0,10,-1833,1,0,0,0,0.1
5322,532.2000000000525,-6.910300000000005,0.0,10,2268,1,0,0,0,0.1
5323,532.3000000000525,-6.683500000000005,0.0,10,1546,1,0,0,0,0.1
5324,532.4000000000525,-6.528900000000005,0.0,10,-1144,1,0,0,0,0.1
5325,532.5000000000525,-6.643300000000004,0.0,10,2502,1,0,0,0,0.1
5326,532.6000000000525,-6.393100000000004,0.0,10,2859,1,0,0,0,0.1
5327,532.7000000000526,-6.107200000000004,0.0,10,1347,1,0,0,0,0.1
5328,532.8000000000526,-5.972500000000005,0.0,10,666,1,0,0,0,0.1
5329,532.9000000000526,-5.905900000000004,0.0,10,2172,1,0,0,0,0.1
5330,533.0000000000526,-5.688700000000004,0.0,10,-1168,1,0,0,0,0.1
5331,533.1000000000527,-5.805500000000004,0.0,10,1541,1,0,0,0,0.1
5332,533.2000000000527,-5.651400000000004,0.0,10,1514,1,0,0,0,0.1
5333,533.3000000000527,-5.500000000000004,0.0,10,2063,1,0,0,0,0.1
5334,533.4000000000527,-5.293700000000005,0.0,10,-1510,1,0,0,0,0.1
5335,533.5000000000528,-5.4447000000000045,0.0,10,-2471,1,0,0,0,0.1
5336,533.6000000000528,-5.691800000000004,0.0,10,-2264,1,0,0,0,0.1
5337,533.7000000000528,-5.918200000000004,0.0,10,1753,1,0,0,0,0.1
5338,533.8000000000528,-5.742900000000004,0.0,10,-2624,1,0,0,0,0.1
5339,533.9000000000528,-6.0053000000000045,0.0,10,1424,1,0,0,0,0.1
5340,534.0000000000529,-5.862900000000004,0.0,10,2860,1,1,0,0,0.1
5341,534.1000000000529,-5.576900000000005,0.0,10,-1821,1,0,0,0,0.1
5342,534.2000000000529,-5.759000000000005,0.0,10,738,1,0,0,0,0.1
5343,534.3000000000529,-5.6852000000000045,0.0,10,-789,1,0,0,0,0.1
5344,534.400000000053,-5.764100000000004,0.0,10,-2498,1,0,0,0,0.1
5345,534.500000000053,-6.013900000000004,0.0,10,2195,1,0,0,0,0.1
5346,534.600000000053,-5.794400000000004,0.0,10,-2216,1,0,0,0,0.1
5347,534.700000000053,-6.016000000000004,0.0,10,746,1,0,0,0,0.1
5348,534.800000000053,-5.941400000000003,0.0,10,-2196,1,0,0,0,0.1
5349,534.9000000000531,-6.161000000000003,0.0,10,1529,1,0,0,0,0.1
5350,535.0000000000531,-6.008100000000003,0.0,10,-2326,1,0,0,0,0.1
5351,535.1000000000531,-6.240700000000003,0.0,10,-2821,1,0,0,0,0.1
5352,535.2000000000531,-6.522800000000003,0.0,10,1640,1,0,0,0,0.1
5353,535.3000000000532,-6.358800000000003,0.0,10,-1775,1,0,0,0,0.1
5354,535.4000000000532,-6.536300000000003,0.0,10,-31,1,0,0,0,0.1
5355,535.5000000000532,-6.539400000000003,0.0,10,1536,1,0,0,0,0.1
5356,535.6000000000532,-6.385800000000003,0.0,10,2986,1,0,0,0,0.1
5357,535.7000000000533,-6.087200000000003,0.0,10,2111,1,0,0,0,0.1
5358,535.8000000000533,-5.876100000000003,0.0,10,6,1,0,0,0,0.1
5359,535.9000000000533,-5.875500000000002,0.0,10,1736,1,0,0,0,0.1
5360,536.0000000000533,-5.701900000000002,0.0,10,2555,1,0,0,0,0.1
5361,536.1000000000533,-5.446400000000002,0.0,10,982,1,0,0,0,0.1
5362,536.2000000000534,-5.348200000000002,0.0,10,-915,1,0,0,0,0.1
5363,536.3000000000534,-5.439700000000002,0.0,10,2552,1,0,0,0,0.1
5364,536.4000000000534,-5.184500000000002,0.0,10,847,1,0,0,0,0.1
5365,536.5000000000534,-5.099800000000002,0.0,10,550,1,0,0,0,0.1
5366,536.6000000000535,-5.044800000000002,0.0,10,298,1,0,0,0,0.1
5367,536.7000000000535,-5.015000000000002,0.0,10,1826,1,0,0,0,0.1
5368,536.8000000000535,-4.8324000000000025,0.0,10,-2853,1,0,0,0,0.1
5369,536.9000000000535,-5.117700000000003,0.0,10,-2228,1,0,0,0,0.1
5370,537.0000000000535,-5.340500000000003,0.0,10,-2896,1,1,0,0,0.1
5371,537.1000000000536,-5.630100000000003,0.0,10,414,1,0,0,0,0.1
5372,537.2000000000536,-5.588700000000003,0.0,10,-1115,1,0,0,0,0.1
5373,537.3000000000536,-5.700200000000003,0.0,10,527,1,0,0,0,0.1
5374,537.4000000000536,-5.6475000000000035,0.0,10,-1724,1,0,0,0,0.1
5375,537.5000000000537,-5.819900000000003,0.0,10,-2301,1,0,0,0,0.1
5376,537.6000000000537,-6.050000000000003,0.0,10,2685,1,0,0,0,0.1
5377,537.7000000000537,-5.781500000000003,0.0,10,640,1,0,0,0,0.1
5378,537.8000000000537,-5.717500000000003,0.0,10,-1733,1,0,0,0,0.1
5379,537.9000000000538,-5.890800000000003,0.0,10,-201,1,0,0,0,0.1
5380,538.0000000000538,-5.910900000000003,0.0,10,-632,1,0,0,0,0.1
5381,538.1000000000538,-5.9741000000000035,0.0,10,458,1,0,0,0,0.1
5382,538.2000000000538,-5.928300000000004,0.0,10,1996,1,1,0,0,0.1
5383,538.3000000000538,-5.7287000000000035,0.0,10,-992,1,0,0,0,0.1
5384,538.4000000000539,-5.827900000000003,0.0,10,-1024,1,0,0,0,0.1
5385,538.5000000000539,-5.9303000000000035,0.0,10,993,1,0,0,0,0.1
5386,538.6000000000539,-5.831000000000003,0.0,10,-2066,1,1,0,0,0.1
5387,538.7000000000539,-6.037600000000003,0.0,10,524,1,0,0,0,0.1
5388,538.800000000054,-5.9852000000000025,0.0,10,545,1,0,0,0,0.1
5389,538.900000000054,-5.9307000000000025,0.0,10,372,1,0,0,0,0.1
5390,539.000000000054,-5.893500000000002,0.0,10,2653,1,0,0,0,0.1
5391,539.100000000054,-5.628200000000002,0.0,10,979,1,0,0,0,0.1
5392,539.200000000054,-5.530300000000002,0.0,10,2162,1,0,0,0,0.1
5393,539.3000000000541,-5.3141000000000025,0.0,10,1183,1,0,0,0,0.1
5394,539.4000000000541,-5.195800000000003,0.0,10,-2505,1,0,0,0,0.1
5395,539.5000000000541,-5.446300000000003,0.0,10,-2209,1,0,0,0,0.1
5396,539.6000000000541,-5.667200000000003,0.0,10,409,1,0,0,0,0.1
5397,539.7000000000542,-5.626300000000003,0.0,10,-1436,1,0,0,0,0.1
5398,539.8000000000542,-5.769900000000003,0.0,10,2144,1,0,0,0,0.1
5399,539.9000000000542,-5.555500000000003,0.0,10,2888,1,1,0,0,0.1
5400,540.0000000000542,-5.266700000000003,0.0,10,-2516,1,0,0,0,0.1
5401,540.1000000000543,-5.518300000000003,0.0,10,2207,1,0,0,0,0.1
5402,540.2000000000543,-5.297600000000003,0.0,10,168,1,0,0,0,0.1
5403,540.3000000000543,-5.280800000000003,0.0,10,1855,1,0,0,0,0.1
5404,540.4000000000543,-5.095300000000003,0.0,10,-1070,1,0,0,0,0.1
5405,540.5000000000543,-5.202300000000003,0.0,10,-1895,1,0,0,0,0.1
5406,540.6000000000544,-5.391800000000003,0.0,10,-2865,1,0,0,0,0.1
5407,540.7000000000544,-5.678300000000003,0.0,10,-2619,1,0,0,0,0.1
5408,540.8000000000544,-5.940200000000003,0.0,10,-85,1,0,0,0,0.1
5409,540.9000000000544,-5.948700000000002,0.0,10,2212,1,0,0,0,0.1
5410,541.0000000000545,-5.727500000000003,0.0,10,-1663,1,0,0,0,0.1
5411,541.1000000000545,-5.893800000000002,0.0,10,2199,1,0,0,0,0.1
5412,541.2000000000545,-5.673900000000002,0.0,10,632,1,0,0,0,0.1
5413,541.3000000000545,-5.610700000000002,0.0,10,-2600,1,0,0,0,0.1
5414,541.4000000000545,-5.870700000000002,0.0,10,-1292,1,0,0,0,0.1
5415,541.5000000000546,-5.999900000000002,0.0,10,1789,1,0,0,0,0.1
5416,541.6000000000546,-5.821000000000002,0.0,10,957,1,0,0,0,0.1
5417,541.7000000000546,-5.7253000000000025,0.0,10,-2060,1,0,0,0,0.1
5418,541.8000000000546,-5.931300000000003,0.0,10,2260,1,0,0,0,0.1
5419,541.9000000000547,-5.705300000000003,0.0,10,-818,1,0,0,0,0.1
5420,542.0000000000547,-5.787100000000003,0.0,10,-720,1,0,0,0,0.1
5421,542.1000000000547,-5.859100000000003,0.0,10,1048,1,1,0,0,0.1
5422,542.2000000000547,-5.754300000000003,0.0,10,208,1,0,0,0,0.1
5423,542.3000000000548,-5.733500000000003,0.0,10,-2526,1,0,0,0,0.1
5424,542.4000000000548,-5.986100000000003,0.0,10,83,1,0,0,0,0.1
5425,542.5000000000548,-5.977800000000003,0.0,10,1952,1,0,0,0,0.1
5426,542.6000000000548,-5.782600000000003,0.0,10,-2040,1,0,0,0,0.1
5427,542.7000000000548,-5.986600000000003,0.0,10,1612,1,0,0,0,0.1
5428,542.8000000000549,-5.825400000000003,0.0,10,-2981,1,0,0,0,0.1
5429,542.9000000000549,-6.123500000000003,0.0,10,-2808,1,0,0,0,0.1
5430,543.0000000000549,-6.404300000000003,0.0,10,1641,1,0,0,0,0.1
5431,543.1000000000549,-6.240200000000002,0.0,10,-115,1,0,0,0,0.1
5432,543.200000000055,-6.251700000000002,0.0,10,2141,1,0,0,0,0.1
5433,543.300000000055,-6.037600000000002,0.0,10,-1962,1,0,0,0,0.1
5434,543.400000000055,-6.233800000000002,0.0,10,-1139,1,0,1,0,-9.9
5435,543.500000000055,-6.347700000000002,0.0,5.0,150,1,0,0,0,0.05
5436,543.600000000055,-6.332700000000003,0.0,10,-495,1,0,0,0,0.1
5437,543.7000000000551,-6.382200000000003,0.0,10,-2091,1,0,0,0,0.1
5438,543.8000000000551,-6.591300000000003,0.0,10,1153,1,0,0,0,0.1
5439,543.9000000000551,-6.476000000000003,0.0,10,464,1,0,0,0,0.1
5440,544.0000000000551,-6.429600000000002,0.0,10,-1075,1,0,0,0,0.1
5441,544.1000000000552,-6.537100000000002,0.0,10,2695,1,0,0,0,0.1
5442,544.2000000000552,-6.2676000000000025,0.0,10,-2105,1,0,0,0,0.1
5443,544.3000000000552,-6.478100000000002,0.0,10,305,1,0,0,0,0.1
5444,544.4000000000552,-6.447600000000002,0.0,10,-1144,1,0,0,0,0.1
5445,544.5000000000553,-6.562000000000002,0.0,10,2640,1,0,0,0,0.1
5446,544.6000000000553,-6.298000000000002,0.0,10,-1136,1,0,0,0,0.1
5447,544.7000000000553,-6.411600000000002,0.0,10,346,1,0,0,0,0.1
5448,544.8000000000553,-6.377000000000002,0.0,10,-733,1,0,0,0,0.1
5449,544.9000000000553,-6.450300000000001,0.0,10,2307,1,0,0,0,0.1
5450,545.0000000000554,-6.219600000000002,0.0,10,-482,1,1,0,0,0.1
5451,545.1000000000554,-6.267800000000001,0.0,10,-2293,1,0,0,0,0.1
5452,545.2000000000554,-6.497100000000001,0.0,10,549,1,0,0,0,0.1
5453,545.3000000000554,-6.4422000000000015,0.0,10,298,1,0,0,0,0.1
5454,545.4000000000555,-6.412400000000002,0.0,10,-2483,1,0,0,0,0.1
5455,545.5000000000555,-6.660700000000002,0.0,10,-1217,1,0,0,0,0.1
5456,545.6000000000555,-6.782400000000002,0.0,10,2106,1,0,0,0,0.1
5457,545.7000000000555,-6.571800000000001,0.0,10,2054,1,0,0,0,0.1
5458,545.8000000000555,-6.366400000000001,0.0,10,2703,1,0,0,0,0.1
5459,545.9000000000556,-6.096100000000002,0.0,10,821,1,0,0,0,0.1
5460,546.0000000000556,-6.014000000000002,0.0,10,-684,1,0,0,0,0.1
5461,546.1000000000556,-6.082400000000002,0.0,10,2367,1,0,0,0,0.1
5462,546.2000000000556,-5.845700000000002,0.0,10,708,1,0,0,0,0.1
5463,546.3000000000557,-5.7749000000000015,0.0,10,-2127,1,0,0,0,0.1
5464,546.4000000000557,-5.987600000000001,0.0,10,-1510,1,0,0,0,0.1
5465,546.5000000000557,-6.138600000000001,0.0,10,-2543,1,0,0,0,0.1
5466,546.6000000000557,-6.392900000000001,0.0,10,-618,1,0,0,0,0.1
5467,546.7000000000558,-6.454700000000001,0.0,10,-2409,1,1,0,0,0.1
5468,546.8000000000558,-6.695600000000001,0.0,10,-2829,1,0,0,0,0.1
5469,546.9000000000558,-6.9785,0.0,10,-1971,1,0,0,0,0.1
5470,547.0000000000558,-7.1756,0.0,10,2284,1,0,0,0,0.1
5471,547.1000000000558,-6.9472000000000005,0.0,10,932,1,0,0,0,0.1
5472,547.2000000000559,-6.854,0.0,10,368,1,0,0,0,0.1
5473,547.3000000000559,-6.8172,0.0,10,1148,1,0,0,0,0.1
5474,547.4000000000559,-6.7024,0.0,10,1370,1,0,0,0,0.1
5475,547.5000000000559,-6.5654,0.0,10,1179,1,1,0,0,0.1
5476,547.600000000056,-6.447500000000001,0.0,10,378,1,0,0,0,0.1
5477,547.700000000056,-6.409700000000001,0.0,10,2050,1,0,0,0,0.1
5478,547.800000000056,-6.204700000000001,0.0,10,1530,1,0,0,0,0.1
5479,547.900000000056,-6.051700000000001,0.0,10,-1314,1,1,0,0,0.1
5480,548.000000000056,-6.183100000000001,0.0,10,-2394,1,1,0,0,0.1
5481,548.1000000000561,-6.422500000000001,0.0,10,-415,1,0,0,0,0.1
5482,548.2000000000561,-6.464000000000001,0.0,10,2133,1,0,0,0,0.1
5483,548.3000000000561,-6.250700000000001,0.0,10,-1098,1,0,0,0,0.1
5484,548.4000000000561,-6.360500000000001,0.0,10,-1665,1,0,0,0,0.1
5485,548.5000000000562,-6.527000000000001,0.0,10,-636,1,0,0,0,0.1
5486,548.6000000000562,-6.590600000000001,0.0,10,-2222,1,0,0,0,0.1
5487,548.7000000000562,-6.812800000000001,0.0,10,2507,1,0,0,0,0.1
5488,548.8000000000562,-6.562100000000001,0.0,10,2253,1,0,0,0,0.1
5489,548.9000000000563,-6.336800000000001,0.0,10,1559,1,0,0,0,0.1
5490,549.0000000000563,-6.180900000000001,0.0,10,1958,1,0,0,0,0.1
5491,549.1000000000563,-5.985100000000001,0.0,10,-1569,1,0,0,0,0.1
5492,549.2000000000563,-6.142000000000001,0.0,10,-2834,1,0,0,0,0.1
5493,549.3000000000563,-6.4254000000000016,0.0,10,-319,1,0,0,0,0.1
5494,549.4000000000564,-6.457300000000002,0.0,10,-834,1,0,0,0,0.1
5495,549.5000000000564,-6.540700000000002,0.0,10,97,1,0,0,0,0.1
5496,549.6000000000564,-6.531000000000002,0.0,10,-649,1,0,1,0,-9.9
5497,549.7000000000564,-6.595900000000002,0.0,5.0,2178,1,0,0,0,0.05
5498,549.8000000000565,-6.378100000000002,0.0,10,2667,1,0,0,0,0.1
5499,549.9000000000565,-6.1114000000000015,0.0,10,-1751,1,0,0,0,0.1
5500,550.0000000000565,-6.286500000000001,0.0,10,2207,1,0,0,0,0.1
5501,550.1000000000565,-6.065800000000001,0.0,10,-51,1,0,0,0,0.1
5502,550.2000000000565,-6.070900000000001,0.0,10,-1742,1,0,0,0,0.1
5503,550.3000000000566,-6.245100000000001,0.0,10,-1836,1,0,0,0,0.1
5504,550.4000000000566,-6.428700000000001,0.0,10,2730,1,0,0,1,-19.9
5505,550.5000000000566,-6.155700000000001,0.0,10,-2948,1,0,0,0,0.1
5506,550.6000000000566,-6.450500000000002,0.0,10,-1215,1,0,0,0,0.1
5507,550.7000000000567,-6.572000000000002,0.0,10,2620,1,0,0,0,0.1
5508,550.8000000000567,-6.310000000000002,0.0,10,2984,1,0,0,0,0.1
5509,550.9000000000567,-6.011600000000002,0.0,10,2955,1,0,0,0,0.1
5510,551.0000000000567,-5.716100000000003,0.0,10,1444,1,0,0,0,0.1
5511,551.1000000000568,-5.5717000000000025,0.0,10,-1568,1,0,0,0,0.1
5512,551.2000000000568,-5.728500000000002,0.0,10,-2875,1,0,0,0,0.1
5513,551.3000000000568,-6.016000000000002,0.0,10,124,1,0,0,0,0.1
5514,551.4000000000568,-6.003600000000001,0.0,10,-314,1,0,0,0,0.1
5515,551.5000000000568,-6.035000000000001,0.0,10,-960,1,0,0,0,0.1
5516,551.6000000000569,-6.131000000000001,0.0,10,362,1,0,0,0,0.1
5517,551.7000000000569,-6.094800000000001,0.0,10,-1740,1,0,0,0,0.1
5518,551.8000000000569,-6.2688000000000015,0.0,10,-2283,1,0,0,0,0.1
5519,551.9000000000569,-6.497100000000001,0.0,10,-2101,1,0,0,0,0.1
5520,552.000000000057,-6.707200000000001,0.0,10,974,1,0,0,0,0.1
5521,552.100000000057,-6.609800000000001,0.0,10,-1657,1,0,0,0,0.1
5522,552.200000000057,-6.775500000000001,0.0,10,-1120,1,0,0,0,0.1
5523,552.300000000057,-6.887500000000001,0.0,10,-336,1,0,0,0,0.1
5524,552.400000000057,-6.921100000000001,0.0,10,-700,1,0,0,0,0.1
5525,552.5000000000571,-6.991100000000001,0.0,10,-2888,1,0,0,0,0.1
5526,552.6000000000571,-7.279900000000001,0.0,10,-1825,1,0,0,0,0.1
5527,552.7000000000571,-7.4624000000000015,0.0,10,-1512,1,0,0,0,0.1
5528,552.8000000000571,-7.613600000000002,0.0,10,2428,1,0,0,0,0.1
5529,552.9000000000572,-7.370800000000002,0.0,10,863,1,0,0,0,0.1
5530,553.0000000000572,-7.284500000000002,0.0,10,2465,1,0,0,0,0.1
5531,553.1000000000572,-7.038000000000002,0.0,10,449,1,0,0,0,0.1
5532,553.2000000000572,-6.993100000000002,0.0,10,1184,1,0,0,0,0.1
5533,553.3000000000573,-6.874700000000002,0.0,10,-1581,1,1,0,0,0.1
5534,553.4000000000573,-7.032800000000002,0.0,10,-2123,1,0,0,0,0.1
5535,553.5000000000573,-7.245100000000002,0.0,10,1048,1,0,0,0,0.1
5536,553.6000000000573,-7.140300000000002,0.0,10,1613,1,0,0,0,0.1
5537,553.7000000000573,-6.979000000000002,0.0,10,1608,1,0,0,0,0.1
5538,553.8000000000574,-6.818200000000002,0.0,10,430,1,0,0,0,0.1
5539,553.9000000000574,-6.775200000000002,0.0,10,-2603,1,1,0,0,0.1
5540,554.0000000000574,-7.035500000000002,0.0,10,-685,1,0,0,0,0.1
5541,554.1000000000574,-7.104000000000002,0.0,10,-1475,1,0,0,0,0.1
5542,554.2000000000575,-7.251500000000002,0.0,10,479,1,0,0,0,0.1
5543,554.3000000000575,-7.203600000000002,0.0,10,2145,1,0,0,0,0.1
5544,554.4000000000575,-6.989100000000001,0.0,10,2264,1,0,0,0,0.1
5545,554.5000000000575,-6.7627000000000015,0.0,10,1958,1,0,0,0,0.1
5546,554.6000000000575,-6.566900000000001,0.0,10,-5,1,0,0,0,0.1
5547,554.7000000000576,-6.567400000000001,0.0,10,-281,1,0,0,0,0.1
5548,554.8000000000576,-6.595500000000001,0.0,10,2509,1,0,0,0,0.1
5549,554.9000000000576,-6.344600000000002,0.0,10,-1658,1,0,0,0,0.1
5550,555.0000000000576,-6.5104000000000015,0.0,10,156,1,0,0,0,0.1
5551,555.1000000000577,-6.4948000000000015,0.0,10,1537,1,0,0,0,0.1
5552,555.2000000000577,-6.341100000000002,0.0,10,2561,1,0,0,0,0.1
5553,555.3000000000577,-6.085000000000002,0.0,10,1616,1,0,0,0,0.1
5554,555.4000000000577,-5.923400000000002,0.0,10,480,1,0,0,0,0.1
5555,555.5000000000578,-5.875400000000002,0.0,10,1256,1,0,0,0,0.1
5556,555.6000000000578,-5.749800000000001,0.0,10,847,1,0,0,0,0.1
5557,555.7000000000578,-5.665100000000002,0.0,10,2832,1,0,0,0,0.1
5558,555.8000000000578,-5.381900000000002,0.0,10,1670,1,0,0,0,0.1
5559,555.9000000000578,-5.214900000000002,0.0,10,138,1,0,0,0,0.1
5560,556.0000000000579,-5.201100000000002,0.0,10,1631,1,0,0,0,0.1
5561,556.1000000000579,-5.038000000000002,0.0,10,-1095,1,0,0,0,0.1
5562,556.2000000000579,-5.147500000000002,0.0,10,1576,1,0,0,0,0.1
5563,556.3000000000579,-4.989900000000001,0.0,10,533,1,0,0,0,0.1
5564,556.400000000058,-4.936600000000001,0.0,10,1497,1,1,0,0,0.1
5565,556.500000000058,-4.786900000000001,0.0,10,957,1,0,0,0,0.1
5566,556.600000000058,-4.691200000000001,0.0,10,-737,1,0,0,0,0.1
5567,556.700000000058,-4.764900000000001,0.0,10,1248,1,0,0,0,0.1
5568,556.800000000058,-4.640100000000001,0.0,10,2716,1,0,0,0,0.1
5569,556.9000000000581,-4.368500000000001,0.0,10,-2912,1,0,0,0,0.1
5570,557.0000000000581,-4.659700000000001,0.0,10,-1904,1,0,0,0,0.1
5571,557.1000000000581,-4.850100000000001,0.0,10,1654,1,0,0,0,0.1
5572,557.2000000000581,-4.684700000000001,0.0,10,-2347,1,0,0,0,0.1
5573,557.3000000000582,-4.919400000000001,0.0,10,-474,1,0,0,0,0.1
5574,557.4000000000582,-4.966800000000001,0.0,10,-1892,1,0,0,0,0.1
5575,557.5000000000582,-5.156000000000001,0.0,10,-2363,1,0,0,0,0.1
5576,557.6000000000582,-5.3923000000000005,0.0,10,2060,1,0,0,0,0.1
5577,557.7000000000583,-5.1863,0.0,10,2155,1,0,0,0,0.1
